name,category,match_type,value,source,mode,scope,evidence_level,support,confidence,notes,alias_group,tier,enabled_by_default,specificity,expected_frequency,recommended_action
CF:massbank_MSBNK-ACES_SU-AS000339_50_5212,CF,peak_mz,50.5212,MassBank record-derived,positive,Steroids and steroid derivatives; Hydroxysteroids; 21-hydroxysteroids,medium,1,observed,6alpha-methylprednisolone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:50.5200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000339_67_054,CF,peak_mz,67.054,MassBank record-derived,positive,Steroids and steroid derivatives; Hydroxysteroids; 21-hydroxysteroids,medium,1,observed,6alpha-methylprednisolone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:67.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000340_70_0649,CF,peak_mz,70.0649,MassBank record-derived,positive,Quinolines and derivatives; Quinoline carboxylic acids; Quinoline carboxylic acids,medium,1,observed,Gatifloxacin; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:70.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000341_54_9685,CF,peak_mz,54.9685,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Peptides",medium,1,observed,Enalapril; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.9700,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000341_56_0555,CF,peak_mz,56.0555,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Peptides",medium,1,observed,Enalapril; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:56.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000342_63_985,CF,peak_mz,63.985,MassBank record-derived,positive,"Thiadiazines; Benzothiadiazines; 1,2,4-benzothiadiazine-1,1-dioxides",medium,1,observed,Althiazide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:63.9850,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000342_68_0493,CF,peak_mz,68.0493,MassBank record-derived,positive,"Thiadiazines; Benzothiadiazines; 1,2,4-benzothiadiazine-1,1-dioxides",medium,1,observed,Althiazide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:68.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000343_64_9772,CF,peak_mz,64.9772,MassBank record-derived,positive,Pyridines and derivatives; Hydropyridines; Dihydropyridines,medium,1,observed,Nilvadipine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:64.9750,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000343_65_2028,CF,peak_mz,65.2028,MassBank record-derived,positive,Pyridines and derivatives; Hydropyridines; Dihydropyridines,medium,1,observed,Nilvadipine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:65.2050,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000343_67_0177,CF,peak_mz,67.0177,MassBank record-derived,positive,Pyridines and derivatives; Hydropyridines; Dihydropyridines,medium,1,observed,Nilvadipine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:67.0200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000345_57_0566,CF,peak_mz,57.0566,MassBank record-derived,positive,Benzene and substituted derivatives; Benzylethers; Benzylethers,medium,1,observed,Miconazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000345_69_0445,CF,peak_mz,69.0445,MassBank record-derived,positive,Benzene and substituted derivatives; Benzylethers; Benzylethers,medium,1,observed,Miconazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:69.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000345_70_3085,CF,peak_mz,70.3085,MassBank record-derived,positive,Benzene and substituted derivatives; Benzylethers; Benzylethers,medium,1,observed,Miconazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:70.3100,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000346_74_0236,CF,peak_mz,74.0236,MassBank record-derived,positive,"Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Peptides",medium,1,observed,Ramipril; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:74.0250,extended,True,medium,medium,keep
NL:massbank_MSBNK-ACES_SU-AS000347,NL,mass_diff,1.0058,MassBank record-derived,positive,Benzothiophenes; 1-benzothiophenes; 1-benzothiophenes,medium,1,observed,Sertaconazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,mass_diff:1.0050,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000347_62_6285,CF,peak_mz,62.6285,MassBank record-derived,positive,Benzothiophenes; 1-benzothiophenes; 1-benzothiophenes,medium,1,observed,Sertaconazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:62.6300,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000347_70_9117,CF,peak_mz,70.9117,MassBank record-derived,positive,Benzothiophenes; 1-benzothiophenes; 1-benzothiophenes,medium,1,observed,Sertaconazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:70.9100,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000348_55_0176,CF,peak_mz,55.0176,MassBank record-derived,positive,Diazinanes; Piperazines; N-arylpiperazines,medium,1,observed,Doxazosin; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:55.0200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000348_62_5765,CF,peak_mz,62.5765,MassBank record-derived,positive,Diazinanes; Piperazines; N-arylpiperazines,medium,1,observed,Doxazosin; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:62.5750,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000349_84_0809,CF,peak_mz,84.0809,MassBank record-derived,positive,Diazanaphthalenes; Benzodiazines; Quinoxalines,medium,1,observed,Clofazimine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:84.0800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000351_114_0549,CF,peak_mz,114.0549,MassBank record-derived,positive,Organonitrogen compounds; Amines; Tertiary amines,medium,1,observed,Dipyridamole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+Na]+,peak_mz:114.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000351_145_4742,CF,peak_mz,145.4742,MassBank record-derived,positive,Organonitrogen compounds; Amines; Tertiary amines,medium,1,observed,Dipyridamole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+Na]+,peak_mz:145.4750,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000352_55_014,CF,peak_mz,55.014,MassBank record-derived,positive,Phenol ethers; Anisoles; Anisoles,medium,1,observed,Thonzonium; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M]+,peak_mz:55.0150,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000352_56_1508,CF,peak_mz,56.1508,MassBank record-derived,positive,Phenol ethers; Anisoles; Anisoles,medium,1,observed,Thonzonium; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M]+,peak_mz:56.1500,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000352_62_6348,CF,peak_mz,62.6348,MassBank record-derived,positive,Phenol ethers; Anisoles; Anisoles,medium,1,observed,Thonzonium; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M]+,peak_mz:62.6350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000353_53_863,CF,peak_mz,53.863,MassBank record-derived,positive,Benzene and substituted derivatives; Biphenyls and derivatives; Biphenyls and derivatives,medium,1,observed,Telmisartan; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:53.8650,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000353_59_0955,CF,peak_mz,59.0955,MassBank record-derived,positive,Benzene and substituted derivatives; Biphenyls and derivatives; Biphenyls and derivatives,medium,1,observed,Telmisartan; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:59.0950,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000353_79_157,CF,peak_mz,79.157,MassBank record-derived,positive,Benzene and substituted derivatives; Biphenyls and derivatives; Biphenyls and derivatives,medium,1,observed,Telmisartan; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:79.1550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000354_52_0831,CF,peak_mz,52.0831,MassBank record-derived,positive,Oxazinanes; Morpholines; Phenylmorpholines,medium,1,observed,Aprepitant; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:52.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000354_55_029,CF,peak_mz,55.029,MassBank record-derived,positive,Oxazinanes; Morpholines; Phenylmorpholines,medium,1,observed,Aprepitant; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:55.0300,extended,True,medium,medium,keep
NL:massbank_MSBNK-ACES_SU-AS000356,NL,mass_diff,1.0052,MassBank record-derived,positive,Organooxygen compounds; Carbonyl compounds; Ketones,medium,1,observed,Amiodarone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,mass_diff:1.0050,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000356_51_1998,CF,peak_mz,51.1998,MassBank record-derived,positive,Organooxygen compounds; Carbonyl compounds; Ketones,medium,1,observed,Amiodarone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:51.2000,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000356_54_5224,CF,peak_mz,54.5224,MassBank record-derived,positive,Organooxygen compounds; Carbonyl compounds; Ketones,medium,1,observed,Amiodarone; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.5200,extended,True,medium,medium,keep
NL:massbank_MSBNK-ACES_SU-AS000357,NL,mass_diff,1.0041,MassBank record-derived,positive,Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Aminosaccharides,medium,1,observed,Acarbose; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,mass_diff:1.0050,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000357_50_9952,CF,peak_mz,50.9952,MassBank record-derived,positive,Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Aminosaccharides,medium,1,observed,Acarbose; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:50.9950,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000357_52_3597,CF,peak_mz,52.3597,MassBank record-derived,positive,Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Aminosaccharides,medium,1,observed,Acarbose; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:52.3600,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000357_54_0731,CF,peak_mz,54.0731,MassBank record-derived,positive,Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Aminosaccharides,medium,1,observed,Acarbose; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.0750,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000358_52_0182,CF,peak_mz,52.0182,MassBank record-derived,positive,Diazines; Pyrazines; Pyrazine carboxylic acids and derivatives,medium,1,observed,Acipimox; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:52.0200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000358_54_0337,CF,peak_mz,54.0337,MassBank record-derived,positive,Diazines; Pyrazines; Pyrazine carboxylic acids and derivatives,medium,1,observed,Acipimox; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.0350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000359_69_0697,CF,peak_mz,69.0697,MassBank record-derived,positive,Benzene and substituted derivatives; Anilides; Anilides,medium,1,observed,Crotamiton; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:69.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000360_51_1137,CF,peak_mz,51.1137,MassBank record-derived,positive,Organonitrogen compounds; Amines; Tertiary amines,medium,1,observed,Altretamine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:51.1150,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000360_68_5813,CF,peak_mz,68.5813,MassBank record-derived,positive,Organonitrogen compounds; Amines; Tertiary amines,medium,1,observed,Altretamine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:68.5800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000361_56_9646,CF,peak_mz,56.9646,MassBank record-derived,positive,Phenylpropanoic acids; None; Phenylpropanoic acids,medium,1,observed,Methyldopa; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:56.9650,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000361_57_0571,CF,peak_mz,57.0571,MassBank record-derived,positive,Phenylpropanoic acids; None; Phenylpropanoic acids,medium,1,observed,Methyldopa; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000362_56_4454,CF,peak_mz,56.4454,MassBank record-derived,positive,Imidazopyridines; None; Imidazopyridines,medium,1,observed,Fadrozole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:56.4450,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000362_57_8351,CF,peak_mz,57.8351,MassBank record-derived,positive,Imidazopyridines; None; Imidazopyridines,medium,1,observed,Fadrozole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.8350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000363_55_2021,CF,peak_mz,55.2021,MassBank record-derived,positive,Benzene and substituted derivatives; Benzyl alcohols; Benzyl alcohols,medium,1,observed,Levalbuterol; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:55.2000,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000364_57_0333,CF,peak_mz,57.0333,MassBank record-derived,positive,Imidazopyrimidines; Purines and purine derivatives; Purinones,medium,1,observed,Penciclovir; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.0350,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000365_58_0399,CF,peak_mz,58.0399,MassBank record-derived,positive,Benzene and substituted derivatives; Halobenzenes; Chlorobenzenes,medium,1,observed,Lamotrigine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:58.0400,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000365_61_581,CF,peak_mz,61.581,MassBank record-derived,positive,Benzene and substituted derivatives; Halobenzenes; Chlorobenzenes,medium,1,observed,Lamotrigine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:61.5800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000365_87_0044,CF,peak_mz,87.0044,MassBank record-derived,positive,Benzene and substituted derivatives; Halobenzenes; Chlorobenzenes,medium,1,observed,Lamotrigine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:87.0050,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000366_62_9897,CF,peak_mz,62.9897,MassBank record-derived,positive,Imidazopyrimidines; Purines and purine derivatives; Purinones,medium,1,observed,Ganciclovir; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:62.9900,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000367_60_9764,CF,peak_mz,60.9764,MassBank record-derived,positive,Benzene and substituted derivatives; Xylenes; Xylenols,medium,1,observed,Oxymetazoline; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:60.9750,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000367_85_0762,CF,peak_mz,85.0762,MassBank record-derived,positive,Benzene and substituted derivatives; Xylenes; Xylenols,medium,1,observed,Oxymetazoline; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:85.0750,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000368_58_3196,CF,peak_mz,58.3196,MassBank record-derived,positive,Benzene and substituted derivatives; Benzoic acids and derivatives; Benzoic acid esters,medium,1,observed,Tetracaine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:58.3200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000368_62_9816,CF,peak_mz,62.9816,MassBank record-derived,positive,Benzene and substituted derivatives; Benzoic acids and derivatives; Benzoic acid esters,medium,1,observed,Tetracaine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:62.9800,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000370_52_066,CF,peak_mz,52.066,MassBank record-derived,positive,Benzene and substituted derivatives; Benzenesulfonamides; Benzenesulfonamides,medium,1,observed,Tolbutamide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:52.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000370_54_0862,CF,peak_mz,54.0862,MassBank record-derived,positive,Benzene and substituted derivatives; Benzenesulfonamides; Benzenesulfonamides,medium,1,observed,Tolbutamide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000371_78_2871,CF,peak_mz,78.2871,MassBank record-derived,positive,Benzene and substituted derivatives; Sulfanilides; Sulfanilides,medium,1,observed,Sotalol; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:78.2850,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000371_85_9221,CF,peak_mz,85.9221,MassBank record-derived,positive,Benzene and substituted derivatives; Sulfanilides; Sulfanilides,medium,1,observed,Sotalol; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:85.9200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000371_90_9246,CF,peak_mz,90.9246,MassBank record-derived,positive,Benzene and substituted derivatives; Sulfanilides; Sulfanilides,medium,1,observed,Sotalol; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:90.9250,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000372_74_2147,CF,peak_mz,74.2147,MassBank record-derived,positive,Dibenzocycloheptenes; None; Dibenzocycloheptenes,medium,1,observed,Cyclobenzaprine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:74.2150,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000373_54_2849,CF,peak_mz,54.2849,MassBank record-derived,positive,Benzene and substituted derivatives; Benzenesulfonamides; Aminobenzenesulfonamides,medium,1,observed,Sulfabenzamide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:54.2850,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000373_74_3211,CF,peak_mz,74.3211,MassBank record-derived,positive,Benzene and substituted derivatives; Benzenesulfonamides; Aminobenzenesulfonamides,medium,1,observed,Sulfabenzamide; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:74.3200,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000374_64_7909,CF,peak_mz,64.7909,MassBank record-derived,positive,Naphthalenes; None; Naphthalenes,medium,1,observed,Naftifine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:64.7900,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000374_92_3886,CF,peak_mz,92.3886,MassBank record-derived,positive,Naphthalenes; None; Naphthalenes,medium,1,observed,Naftifine; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:92.3900,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000375_57_1841,CF,peak_mz,57.1841,MassBank record-derived,positive,Benzimidazoles; None; Benzimidazoles,medium,1,observed,Nocodazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:57.1850,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000375_110_9898,CF,peak_mz,110.9898,MassBank record-derived,positive,Benzimidazoles; None; Benzimidazoles,medium,1,observed,Nocodazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:110.9900,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000375_111_9931,CF,peak_mz,111.9931,MassBank record-derived,positive,Benzimidazoles; None; Benzimidazoles,medium,1,observed,Nocodazole; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:111.9950,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000376_52_4124,CF,peak_mz,52.4124,MassBank record-derived,positive,Tetralins; Tametralines; Tametralines,medium,1,observed,Sertraline; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:52.4100,extended,True,medium,medium,keep
CF:massbank_MSBNK-ACES_SU-AS000376_53_5667,CF,peak_mz,53.5667,MassBank record-derived,positive,Tetralins; Tametralines; Tametralines,medium,1,observed,Sertraline; LC-ESI-QFT; MS2; Ramp 20%-70% (nominal); 30000; [M+H]+,peak_mz:53.5650,extended,True,medium,medium,keep
